transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,amount_raw,currency,year,amount_idr
T9745,U075,2024-01-01,expense,transportasi,6332.0,tunai,bandung,bayar parkir,2024-01,1.0,Monday,False,6332,INR,2024,12030.8
T6395,U027,2024-01-01,expense,tempat_tinggal,12083.0,kartu,surabaya,bayar apartemen,2024-01,1.0,Monday,False,12083,INR,2024,22957.7
T5655,U028,2024-01-01,expense,makanan,757.0,tunai,surabaya,makan malam,2024-01,1.0,Monday,False,757,INR,2024,1438.3
T13307,U028,2024-01-01,expense,hiburan,7081.0,kartu,jakarta,langganan Netflix,2024-01,1.0,Monday,False,$7081,USD,2024,1125879.0
T5577,U026,2024-01-02,expense,tempat_tinggal,17210.0,kartu,makassar,bayar kontrakan,2024-01,1.0,Tuesday,False,₹17210,INR,2024,32699.0
T10401,U092,2024-01-02,expense,pendidikan,7181.0,tunai,jakarta,beli buku,2024-01,1.0,Tuesday,False,7181,INR,2024,13643.9
T7807,U015,2024-01-02,income,investasi,22772.0,qris,denpasar,return saham,2024-01,1.0,Tuesday,False,22772,INR,2024,43266.8
T0694,U130,2024-01-02,expense,tagihan,9177.0,tunai,balikpapan,bayar pulsa,2024-01,1.0,Tuesday,False,9177,INR,2024,17436.3
T7320,U084,2024-01-03,expense,transportasi,3106.0,bank_transfer,balikpapan,naik KRL,2024-01,1.0,Wednesday,False,3106,INR,2024,5901.4
T0359,U020,2024-01-03,expense,transportasi,3800.0,tunai,surabaya,isi bensin,2024-01,1.0,Wednesday,False,3800,INR,2024,7220.0
T7064,U010,2024-01-03,expense,tagihan,1426.0,kartu,denpasar,bayar internet,2024-01,1.0,Wednesday,False,1426,INR,2024,2709.4
T4004,U082,2024-01-03,expense,pendidikan,9457.0,qris,semarang,beli buku,2024-01,1.0,Wednesday,False,9457,INR,2024,17968.3
T1250,U047,2024-01-03,expense,hiburan,1183.0,tunai,makassar,streaming musik,2024-01,1.0,Wednesday,False,1183,INR,2024,2247.7
T11729,U014,2024-01-03,expense,tempat_tinggal,4278.0,kartu,jakarta,bayar kos,2024-01,1.0,Wednesday,False,4278,INR,2024,8128.2
T4008,U134,2024-01-03,expense,transportasi,5749.0,kartu,balikpapan,naik gojek,2024-01,1.0,Wednesday,False,5749,INR,2024,10923.1
T2927,U045,2024-01-04,expense,tabungan,7012.0,ewallet,bandung,menabung bulanan,2024-01,1.0,Thursday,False,7012,INR,2024,13322.8
T6046,U049,2024-01-04,expense,pendidikan,1355.0,qris,denpasar,beli alat tulis,2024-01,1.0,Thursday,False,₹1355,INR,2024,2574.5
T9332,U146,2024-01-04,expense,pendidikan,4596.0,bank_transfer,palembang,beli buku,2024-01,1.0,Thursday,False,4596,INR,2024,8732.4
T4457,U139,2024-01-04,expense,kesehatan,4591.0,qris,jakarta,bayar rumah sakit,2024-01,1.0,Thursday,False,4591,INR,2024,8722.9
T10888,U096,2024-01-05,income,lainnya,56617.0,bank_transfer,surabaya,pengeluaran lainnya,2024-01,1.0,Friday,False,56617,INR,2024,107572.3
T8908,U137,2024-01-05,expense,tempat_tinggal,5192.0,bank_transfer,unknown,bayar sewa rumah,2024-01,1.0,Friday,False,5192,INR,2024,9864.8
T10544,U059,2024-01-05,income,bonus,69872.0,tunai,jakarta,transaksi,2024-01,1.0,Friday,False,69872,INR,2024,132756.8
T12549,U131,2024-01-05,expense,hiburan,8719.0,ewallet,bandung,streaming musik,2024-01,1.0,Friday,False,Rs.8719,INR,2024,16566.1
T8935,U061,2024-01-06,income,bonus,42468.0,bank_transfer,unknown,transaksi,2024-01,1.0,Saturday,True,42468,INR,2024,80689.2
T8256,U062,2024-01-06,expense,makanan,2417.0,bank_transfer,makassar,beli air minum,2024-01,1.0,Saturday,True,₹2417,INR,2024,4592.3
T7035,U022,2024-01-06,expense,transportasi,1684.0,qris,balikpapan,naik KRL,2024-01,1.0,Saturday,True,1684,INR,2024,3199.6
T9811,U048,2024-01-06,expense,tempat_tinggal,2774.0,bank_transfer,semarang,bayar apartemen,2024-01,1.0,Saturday,True,2774,INR,2024,5270.6
T0647,U099,2024-01-07,expense,kesehatan,832.0,kartu,unknown,beli vitamin,2024-01,1.0,Sunday,True,₹832,INR,2024,1580.8
T11714,U142,2024-01-07,expense,tabungan,9818.0,qris,palembang,transfer tabungan,2024-01,1.0,Sunday,True,9818,INR,2024,18654.2
T11039,U150,2024-01-07,expense,tempat_tinggal,4455.0,qris,bandung,bayar kontrakan,2024-01,1.0,Sunday,True,$4455,USD,2024,708345.0
T0271,U006,2024-01-07,expense,makanan,2415.0,tunai,makassar,beli air minum,2024-01,1.0,Sunday,True,2415,INR,2024,4588.5
T10360,U077,2024-01-07,expense,tempat_tinggal,7560.0,kartu,jakarta,iuran kebersihan,2024-01,1.0,Sunday,True,7560,INR,2024,14364.0
T6188,U124,2024-01-07,expense,hiburan,7288.0,tunai,semarang,liburan akhir pekan,2024-01,1.0,Sunday,True,7288,INR,2024,13847.2
T6859,U149,2024-01-08,expense,makanan,3726.0,ewallet,palembang,makan malam,2024-01,1.0,Monday,False,3726,INR,2024,7079.4
T12274,U016,2024-01-08,expense,makanan,6666.0,kartu,denpasar,pesan shopeefood,2024-01,1.0,Monday,False,6666,INR,2024,12665.4
T4311,U006,2024-01-08,expense,tempat_tinggal,35496.0,bank_transfer,yogyakarta,bayar kos,2024-01,1.0,Monday,False,Rs.35496,INR,2024,67442.4
T4243,U104,2024-01-08,expense,tagihan,9864.0,ewallet,palembang,bayar BPJS,2024-01,1.0,Monday,False,$9864,USD,2024,1568376.0
T12991,U090,2024-01-08,expense,makanan,5447.0,tunai,jakarta,makan malam,2024-01,1.0,Monday,False,5447,INR,2024,10349.3
T10890,U125,2024-01-09,expense,tempat_tinggal,35329.0,tunai,medan,bayar kontrakan,2024-01,1.0,Tuesday,False,35329,INR,2024,67125.1
T2661,U078,2024-01-09,expense,tempat_tinggal,9237.0,qris,balikpapan,bayar kos,2024-01,1.0,Tuesday,False,$9237,USD,2024,1468683.0
T3752,U046,2024-01-09,expense,makanan,9721.0,kartu,medan,beli cemilan,2024-01,1.0,Tuesday,False,9721,INR,2024,18469.9
T8580,U118,2024-01-10,expense,transportasi,552.0,kartu,surabaya,servis motor,2024-01,1.0,Wednesday,False,552,INR,2024,1048.8
T6889,U094,2024-01-10,expense,pendidikan,3706.0,qris,denpasar,bayar kursus,2024-01,1.0,Wednesday,False,3706,INR,2024,7041.4
T5219,U062,2024-01-10,expense,tempat_tinggal,7773.0,kartu,denpasar,iuran kebersihan,2024-01,1.0,Wednesday,False,7773,INR,2024,14768.7
T7665,U089,2024-01-11,expense,tempat_tinggal,5391.0,kartu,jakarta,iuran kebersihan,2024-01,1.0,Thursday,False,5391,INR,2024,10242.9
T4660,U024,2024-01-11,income,freelance,31389.0,bank_transfer,palembang,jasa konsultasi,2024-01,1.0,Thursday,False,31389,INR,2024,59639.1
T0892,U092,2024-01-11,expense,transportasi,4349.0,tunai,jakarta,isi bensin,2024-01,1.0,Thursday,False,4349,INR,2024,8263.1
T8461,U069,2024-01-11,expense,kesehatan,7688.0,tunai,yogyakarta,beli obat,2024-01,1.0,Thursday,False,$7688,USD,2024,1222392.0
T3275,U140,2024-01-11,expense,tagihan,1915.0,qris,makassar,bayar air,2024-01,1.0,Thursday,False,1915,INR,2024,3638.5
T2969,U145,2024-01-11,expense,makanan,838.0,tunai,makassar,makan siang,2024-01,1.0,Thursday,False,838,INR,2024,1592.2
T4705,U051,2024-01-11,expense,transportasi,8688.0,qris,surabaya,bayar tol,2024-01,1.0,Thursday,False,8688,INR,2024,16507.2
T1591,U066,2024-01-11,expense,pendidikan,4161.0,qris,bandung,les online,2024-01,1.0,Thursday,False,4161,INR,2024,7905.9
T2313,U057,2024-01-12,expense,makanan,1321.0,tunai,yogyakarta,pesan shopeefood,2024-01,1.0,Friday,False,1321,INR,2024,2509.9
T12488,U031,2024-01-12,income,lainnya,16900.0,tunai,makassar,pengeluaran lainnya,2024-01,1.0,Friday,False,16900,INR,2024,32110.0
T12353,U102,2024-01-12,expense,lainnya,391.0,kartu,medan,belanja kebutuhan,2024-01,1.0,Friday,False,₹391,INR,2024,742.9
T4789,U092,2024-01-12,expense,makanan,4811.0,bank_transfer,jakarta,makan malam,2024-01,1.0,Friday,False,4811,INR,2024,9140.9
T10215,U065,2024-01-12,expense,transportasi,3962.0,qris,unknown,naik MRT,2024-01,1.0,Friday,False,3962,INR,2024,7527.8
T11595,U140,2024-01-12,expense,pendidikan,7019.0,ewallet,medan,bayar kursus,2024-01,1.0,Friday,False,7019,INR,2024,13336.1
T0060,U038,2024-01-12,expense,makanan,2984.0,kartu,unknown,pesan gofood,2024-01,1.0,Friday,False,2984,INR,2024,5669.6
T5597,U016,2024-01-12,expense,tagihan,289.0,qris,yogyakarta,bayar listrik,2024-01,1.0,Friday,False,289,INR,2024,549.1
T8713,U041,2024-01-12,income,gaji,37665.0,qris,bandung,bonus perusahaan,2024-01,1.0,Friday,False,37665,INR,2024,71563.5
T6268,U076,2024-01-12,expense,tempat_tinggal,34284.0,tunai,unknown,bayar apartemen,2024-01,1.0,Friday,False,34284,INR,2024,65139.6
T11215,U058,2024-01-12,expense,hiburan,7782.0,bank_transfer,yogyakarta,nonton bioskop,2024-01,1.0,Friday,False,7782,INR,2024,14785.8
T6353,U126,2024-01-13,income,freelance,49713.0,tunai,unknown,project website,2024-01,1.0,Saturday,True,₹49713,INR,2024,94454.7
T10332,U025,2024-01-14,expense,tempat_tinggal,7195.0,qris,jakarta,bayar sewa rumah,2024-01,1.0,Sunday,True,7195,INR,2024,13670.5
T11240,U079,2024-01-14,expense,makanan,125.0,bank_transfer,medan,jajan minimarket,2024-01,1.0,Sunday,True,125,INR,2024,237.5
T5146,U063,2024-01-14,income,bonus,68895.0,qris,makassar,transaksi,2024-01,1.0,Sunday,True,68895,INR,2024,130900.5
T10114,U129,2024-01-14,expense,tempat_tinggal,33748.0,qris,surabaya,bayar apartemen,2024-01,1.0,Sunday,True,33748,INR,2024,64121.2
T5159,U064,2024-01-14,income,lainnya,35208.0,kartu,jakarta,pengeluaran lainnya,2024-01,1.0,Sunday,True,35208,INR,2024,66895.2
T7229,U095,2024-01-15,expense,tabungan,7624.0,kartu,medan,tabungan masa depan,2024-01,1.0,Monday,False,7624,INR,2024,14485.6
T13259,U109,2024-01-16,expense,tempat_tinggal,38553.0,kartu,jakarta,iuran kebersihan,2024-01,1.0,Tuesday,False,38553,INR,2024,73250.7
T10696,U144,2024-01-16,expense,pendidikan,2031.0,kartu,makassar,bayar kursus,2024-01,1.0,Tuesday,False,2031,INR,2024,3858.9
T12638,U085,2024-01-16,income,freelance,59283.0,tunai,unknown,pendapatan project,2024-01,1.0,Tuesday,False,59283,INR,2024,112637.7
T11518,U079,2024-01-16,expense,tempat_tinggal,2758.0,kartu,surabaya,bayar sewa rumah,2024-01,1.0,Tuesday,False,2758,INR,2024,5240.2
T7590,U070,2024-01-17,expense,transportasi,1134.0,ewallet,denpasar,naik grab,2024-01,1.0,Wednesday,False,1134,INR,2024,2154.6
T2942,U011,2024-01-17,expense,transportasi,9034.0,bank_transfer,makassar,naik gojek,2024-01,1.0,Wednesday,False,₹9034,INR,2024,17164.6
T2639,U143,2024-01-18,income,investasi,782862.0,tunai,palembang,return saham,2024-01,1.0,Thursday,False,782862,INR,2024,1487437.8
T1929,U057,2024-01-18,expense,makanan,6245.0,bank_transfer,semarang,pesan grabfood,2024-01,1.0,Thursday,False,6245,INR,2024,11865.5
T6613,U122,2024-01-18,expense,tempat_tinggal,27774.0,qris,bandung,iuran kebersihan,2024-01,1.0,Thursday,False,27774,INR,2024,52770.6
T1464,U023,2024-01-18,expense,makanan,9650.0,ewallet,palembang,pesan grabfood,2024-01,1.0,Thursday,False,9650,INR,2024,18335.0
T10066,U036,2024-01-18,expense,hiburan,4892.0,qris,denpasar,beli tiket konser,2024-01,1.0,Thursday,False,4892,INR,2024,9294.8
T7875,U091,2024-01-18,expense,transportasi,8372.0,bank_transfer,semarang,naik grab,2024-01,1.0,Thursday,False,8372,INR,2024,15906.8
T9364,U142,2024-01-18,expense,pendidikan,3348.0,ewallet,denpasar,pelatihan online,2024-01,1.0,Thursday,False,3348,INR,2024,6361.2
T10627,U139,2024-01-19,expense,pendidikan,8082.0,bank_transfer,palembang,bayar kursus,2024-01,1.0,Friday,False,8082,INR,2024,15355.8
T0478,U130,2024-01-20,income,freelance,78084.0,bank_transfer,yogyakarta,pendapatan project,2024-01,1.0,Saturday,True,78084,INR,2024,148359.6
T2556,U075,2024-01-20,expense,makanan,2062.0,qris,palembang,makan malam,2024-01,1.0,Saturday,True,2062,INR,2024,3917.8
T0174,U068,2024-01-20,expense,makanan,2206.0,tunai,surabaya,beli air minum,2024-01,1.0,Saturday,True,2206,INR,2024,4191.4
T1887,U061,2024-01-21,expense,makanan,3891.0,kartu,palembang,beli air minum,2024-01,1.0,Sunday,True,₹3891,INR,2024,7392.9
T12944,U125,2024-01-21,expense,tagihan,1012.0,tunai,makassar,bayar BPJS,2024-01,1.0,Sunday,True,1012,INR,2024,1922.8
T11452,U014,2024-01-21,expense,tempat_tinggal,5072.0,bank_transfer,balikpapan,bayar sewa rumah,2024-01,1.0,Sunday,True,₹5072,INR,2024,9636.8
T3733,U022,2024-01-21,income,gaji,35167.0,tunai,balikpapan,transfer payroll,2024-01,1.0,Sunday,True,35167,INR,2024,66817.3
T3030,U083,2024-01-21,expense,transportasi,744.0,bank_transfer,medan,naik MRT,2024-01,1.0,Sunday,True,744,INR,2024,1413.6
T3552,U095,2024-01-21,income,bonus,34145.0,bank_transfer,yogyakarta,transaksi,2024-01,1.0,Sunday,True,34145,INR,2024,64875.5
T7242,U125,2024-01-21,expense,makanan,793.0,tunai,makassar,pesan shopeefood,2024-01,1.0,Sunday,True,793,INR,2024,1506.7
T3665,U099,2024-01-21,expense,tempat_tinggal,6474.0,kartu,surabaya,bayar apartemen,2024-01,1.0,Sunday,True,6474,INR,2024,12300.6
T9265,U048,2024-01-22,expense,transportasi,3707.0,tunai,makassar,bayar tol,2024-01,1.0,Monday,False,3707,INR,2024,7043.3
T6130,U035,2024-01-22,income,freelance,59543.0,kartu,bandung,pendapatan project,2024-01,1.0,Monday,False,59543,INR,2024,113131.7
T4440,U007,2024-01-22,expense,transportasi,3307.0,kartu,yogyakarta,isi bensin,2024-01,1.0,Monday,False,3307,INR,2024,6283.3
T9559,U092,2024-01-23,expense,makanan,9486.0,tunai,balikpapan,beli cemilan,2024-01,1.0,Tuesday,False,9486,INR,2024,18023.4
T2880,U093,2024-01-23,income,investasi,66981.0,tunai,bandung,dividen investasi,2024-01,1.0,Tuesday,False,66981,INR,2024,127263.9
T2367,U044,2024-01-23,expense,tagihan,134.0,tunai,medan,bayar pulsa,2024-01,1.0,Tuesday,False,134,INR,2024,254.6
T3529,U017,2024-01-23,expense,hiburan,7393.0,tunai,bandung,liburan akhir pekan,2024-01,1.0,Tuesday,False,Rs.7393,INR,2024,14046.7
T2713,U044,2024-01-24,income,investasi,51168.0,qris,makassar,return saham,2024-01,1.0,Wednesday,False,51168,INR,2024,97219.2
T3204,U044,2024-01-25,expense,makanan,3890.0,bank_transfer,makassar,ngopi di kafe,2024-01,1.0,Thursday,False,3890,INR,2024,7391.0
T3397,U121,2024-01-25,expense,tempat_tinggal,28555.0,bank_transfer,medan,bayar apartemen,2024-01,1.0,Thursday,False,28555,INR,2024,54254.5
T9190,U114,2024-01-26,expense,transportasi,3669.0,tunai,jakarta,isi bensin,2024-01,1.0,Friday,False,3669,INR,2024,6971.1
T7556,U150,2024-01-26,income,gaji,44906.0,kartu,bandung,transfer payroll,2024-01,1.0,Friday,False,44906,INR,2024,85321.4
T0959,U102,2024-01-27,expense,makanan,4058.0,kartu,palembang,makan di restoran,2024-01,1.0,Saturday,True,4058,INR,2024,7710.2
T8774,U108,2024-01-27,expense,makanan,453.0,kartu,surabaya,pesan shopeefood,2024-01,1.0,Saturday,True,453,INR,2024,860.7
T10199,U026,2024-01-28,expense,makanan,1000.0,tunai,denpasar,beli cemilan,2024-01,1.0,Sunday,True,-1000,INR,2024,1900.0
T8975,U049,2024-01-28,expense,tempat_tinggal,291.0,kartu,makassar,bayar kontrakan,2024-01,1.0,Sunday,True,291,INR,2024,552.9
T10554,U025,2024-01-29,expense,kesehatan,1014.0,kartu,yogyakarta,beli vitamin,2024-01,1.0,Monday,False,1014,INR,2024,1926.6
T8009,U090,2024-01-29,expense,tempat_tinggal,8034.0,tunai,unknown,bayar sewa rumah,2024-01,1.0,Monday,False,₹8034,INR,2024,15264.6
T4712,U115,2024-01-30,expense,tagihan,7134.0,kartu,yogyakarta,bayar air,2024-01,1.0,Tuesday,False,₹7134,INR,2024,13554.6
T10548,U053,2024-01-30,expense,makanan,9125.0,qris,medan,pesan grabfood,2024-01,1.0,Tuesday,False,9125,INR,2024,17337.5
T3764,U072,2024-01-31,income,lainnya,44788.0,bank_transfer,yogyakarta,transaksi harian,2024-01,1.0,Wednesday,False,44788,INR,2024,85097.2
T9760,U074,2024-01-31,expense,tempat_tinggal,4198.0,qris,makassar,bayar kontrakan,2024-01,1.0,Wednesday,False,$4198,USD,2024,667482.0
T9819,U094,2024-01-31,expense,lainnya,6582.0,tunai,medan,belanja kebutuhan,2024-01,1.0,Wednesday,False,₹6582,INR,2024,12505.8
T4435,U009,2024-01-31,expense,pendidikan,5425.0,bank_transfer,makassar,bayar kursus,2024-01,1.0,Wednesday,False,5425,INR,2024,10307.5
T2092,U028,2024-01-31,expense,pendidikan,6798.0,tunai,medan,beli buku,2024-01,1.0,Wednesday,False,Rs.6798,INR,2024,12916.2
T4529,U064,2024-01-31,income,bonus,21355.0,bank_transfer,denpasar,transaksi,2024-01,1.0,Wednesday,False,21355,INR,2024,40574.5
T12046,U001,2024-02-01,expense,makanan,4103.0,ewallet,bandung,sarapan,2024-02,2.0,Thursday,False,4103,INR,2024,7795.7
T0161,U116,2024-02-01,expense,tempat_tinggal,1110.0,bank_transfer,surabaya,bayar apartemen,2024-02,2.0,Thursday,False,1110,INR,2024,2109.0
T0036,U136,2024-02-02,expense,transportasi,3255.0,kartu,balikpapan,servis motor,2024-02,2.0,Friday,False,3255,INR,2024,6184.5
T6822,U091,2024-02-02,expense,makanan,4851.0,bank_transfer,yogyakarta,beli cemilan,2024-02,2.0,Friday,False,4851,INR,2024,9216.9
T13268,U060,2024-02-02,expense,hiburan,7262.0,ewallet,yogyakarta,beli tiket konser,2024-02,2.0,Friday,False,7262,INR,2024,13797.8
T11914,U108,2024-02-03,expense,lainnya,8929.0,qris,yogyakarta,keperluan pribadi,2024-02,2.0,Saturday,True,8929,INR,2024,16965.1
T0385,U076,2024-02-03,expense,makanan,7712.0,qris,jakarta,pesan grabfood,2024-02,2.0,Saturday,True,7712,INR,2024,14652.8
T10706,U108,2024-02-03,expense,makanan,7890.0,tunai,semarang,pesan gofood,2024-02,2.0,Saturday,True,7890,INR,2024,14991.0
T2280,U081,2024-02-04,expense,tagihan,1000.0,bank_transfer,surabaya,bayar WiFi,2024-02,2.0,Sunday,True,$-1000,USD,2024,159000.0
T2822,U058,2024-02-04,expense,tempat_tinggal,21785.0,tunai,surabaya,bayar apartemen,2024-02,2.0,Sunday,True,21785,INR,2024,41391.5
T10093,U083,2024-02-05,expense,transportasi,2535.0,tunai,surabaya,naik gojek,2024-02,2.0,Monday,False,2535,INR,2024,4816.5
T9497,U121,2024-02-05,expense,hiburan,3360.0,tunai,makassar,beli tiket konser,2024-02,2.0,Monday,False,3360,INR,2024,6384.0
T2507,U036,2024-02-05,expense,lainnya,1318.0,bank_transfer,semarang,belanja kebutuhan,2024-02,2.0,Monday,False,1318,INR,2024,2504.2
T9524,U117,2024-02-05,expense,makanan,9335.0,qris,balikpapan,ngopi di kafe,2024-02,2.0,Monday,False,$9335,USD,2024,1484265.0
T10469,U103,2024-02-05,income,gaji,69864.0,tunai,makassar,bonus perusahaan,2024-02,2.0,Monday,False,$69864,USD,2024,11108376.0
T11939,U117,2024-02-06,expense,pendidikan,4571.0,bank_transfer,palembang,les online,2024-02,2.0,Tuesday,False,4571,INR,2024,8684.9
T5873,U017,2024-02-06,expense,transportasi,5566.0,tunai,palembang,naik gojek,2024-02,2.0,Tuesday,False,5566,INR,2024,10575.4
T10594,U108,2024-02-07,expense,tabungan,7837.0,bank_transfer,balikpapan,transfer tabungan,2024-02,2.0,Wednesday,False,7837,INR,2024,14890.3
T3832,U111,2024-02-07,expense,lainnya,8969.0,kartu,denpasar,belanja kebutuhan,2024-02,2.0,Wednesday,False,8969,INR,2024,17041.1
T6604,U036,2024-02-07,expense,tagihan,2581.0,kartu,balikpapan,bayar WiFi,2024-02,2.0,Wednesday,False,2581,INR,2024,4903.9
T10358,U098,2024-02-07,expense,tempat_tinggal,6826.0,bank_transfer,unknown,iuran kebersihan,2024-02,2.0,Wednesday,False,6826,INR,2024,12969.4
T4485,U086,2024-02-07,expense,makanan,2701.0,bank_transfer,yogyakarta,beli cemilan,2024-02,2.0,Wednesday,False,2701,INR,2024,5131.9
T13853,U015,2024-02-07,expense,tagihan,7251.0,kartu,denpasar,bayar internet,2024-02,2.0,Wednesday,False,$7251,USD,2024,1152909.0
T0989,U091,2024-02-08,income,freelance,74617.0,bank_transfer,makassar,bayaran freelance,2024-02,2.0,Thursday,False,74617,INR,2024,141772.3
T0943,U034,2024-02-08,expense,makanan,4193.0,qris,palembang,pesan shopeefood,2024-02,2.0,Thursday,False,4193,INR,2024,7966.7
T4995,U071,2024-02-08,expense,makanan,5328.0,tunai,bandung,pesan shopeefood,2024-02,2.0,Thursday,False,5328,INR,2024,10123.2
T0938,U141,2024-02-09,expense,tagihan,6463.0,bank_transfer,palembang,bayar pulsa,2024-02,2.0,Friday,False,6463,INR,2024,12279.7
T1565,U088,2024-02-10,expense,makanan,1182.0,kartu,yogyakarta,pesan grabfood,2024-02,2.0,Saturday,True,1182,INR,2024,2245.8
T8597,U067,2024-02-10,expense,tempat_tinggal,2217.0,qris,medan,iuran kebersihan,2024-02,2.0,Saturday,True,2217,INR,2024,4212.3
T9938,U102,2024-02-10,expense,hiburan,2671.0,tunai,denpasar,nonton bioskop,2024-02,2.0,Saturday,True,Rs.2671,INR,2024,5074.9
T5129,U075,2024-02-10,income,bonus,38623.0,tunai,yogyakarta,transaksi,2024-02,2.0,Saturday,True,38623,INR,2024,73383.7
T12744,U030,2024-02-10,income,bonus,75823.0,qris,bandung,transaksi,2024-02,2.0,Saturday,True,$75823,USD,2024,12055857.0
T4775,U134,2024-02-10,expense,makanan,4592.0,kartu,makassar,pesan gofood,2024-02,2.0,Saturday,True,4592,INR,2024,8724.8
T13219,U034,2024-02-11,expense,pendidikan,8778.0,qris,jakarta,beli alat tulis,2024-02,2.0,Sunday,True,$8778,USD,2024,1395702.0
T13318,U008,2024-02-11,expense,makanan,2814.0,tunai,bandung,sarapan,2024-02,2.0,Sunday,True,2814,INR,2024,5346.6
T2770,U001,2024-02-11,income,gaji,49068.0,tunai,jakarta,penerimaan gaji,2024-02,2.0,Sunday,True,49068,INR,2024,93229.2
T4382,U083,2024-02-11,expense,lainnya,6928.0,qris,semarang,keperluan pribadi,2024-02,2.0,Sunday,True,6928,INR,2024,13163.2
T11768,U025,2024-02-11,expense,tempat_tinggal,3838.0,tunai,makassar,bayar kos,2024-02,2.0,Sunday,True,3838,INR,2024,7292.2
T2278,U067,2024-02-12,expense,transportasi,7841.0,kartu,semarang,naik KRL,2024-02,2.0,Monday,False,Rs.7841,INR,2024,14897.9
T10707,U150,2024-02-12,income,gaji,76239.0,kartu,jakarta,penerimaan gaji,2024-02,2.0,Monday,False,76239,INR,2024,144854.1
T6412,U105,2024-02-13,expense,kesehatan,6176.0,tunai,makassar,beli vitamin,2024-02,2.0,Tuesday,False,6176,INR,2024,11734.4
T3658,U057,2024-02-13,expense,pendidikan,7698.0,bank_transfer,surabaya,beli alat tulis,2024-02,2.0,Tuesday,False,7698,INR,2024,14626.2
T2825,U026,2024-02-13,expense,tempat_tinggal,25526.0,kartu,yogyakarta,bayar kos,2024-02,2.0,Tuesday,False,25526,INR,2024,48499.4
T0495,U092,2024-02-14,expense,tempat_tinggal,9134.0,qris,bandung,iuran kebersihan,2024-02,2.0,Wednesday,False,₹9134,INR,2024,17354.6
T10000,U023,2024-02-14,expense,makanan,7702.0,ewallet,bandung,pesan gofood,2024-02,2.0,Wednesday,False,7702,INR,2024,14633.8
